"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","RNA binding","GO:0003723","true","5.8500282017321904e-21","20.232842040272153","3099","28","28","20208","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:MF","nucleic acid binding","GO:0003676","false","4.2257205060046785e-14","13.374099231068373","5437","28","28","20208","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:MF","mRNA binding","GO:0003729","false","1.7717289269065633e-11","10.75160272407096","384","28","12","20208","RBMX,SRSF1,SRSF3,SRSF4,SRSF7,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPM,HNRNPU"
"GO:MF","single-stranded RNA binding","GO:0003727","false","7.648206075290022e-7","6.116440418828768","87","28","6","20208","U2AF2,HNRNPA1,HNRNPC,HNRNPH1,HNRNPF,HNRNPU"
"GO:MF","protein domain specific binding","GO:0019904","true","0.0000025000138395208402","5.602057587163603","627","28","10","20208","U2AF1,U2AF2,RBMX,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPK,HNRNPM"
"GO:MF","RS domain binding","GO:0050733","false","0.000009745259055721757","5.0112066116540985","5","28","3","20208","U2AF1,SRSF10,SRSF12"
"GO:MF","poly-pyrimidine tract binding","GO:0008187","false","0.00003229794659034759","4.490825087973202","30","28","4","20208","U2AF2,HNRNPC,HNRNPH1,HNRNPU"
"GO:MF","pre-mRNA binding","GO:0036002","false","0.0010420208301071315","2.9821235993568735","293","28","6","20208","U2AF1,U2AF2,SRSF6,HNRNPA1,HNRNPL,HNRNPU"
"GO:MF","protein-RNA adaptor activity","GO:0140517","true","0.0012770123298312221","2.8938049095088543","21","28","3","20208","SRSF3,HNRNPA2B1,HNRNPC"
"GO:MF","mRNA 3'-UTR binding","GO:0003730","false","0.0065350911691008035","2.1847483493288515","111","28","4","20208","HNRNPA2B1,HNRNPC,HNRNPD,HNRNPU"
"GO:MF","pre-mRNA 3'-splice site binding","GO:0030628","false","0.007568132720449482","2.1210112604258415","5","28","2","20208","U2AF1,U2AF2"
"GO:MF","telomeric DNA binding","GO:0042162","true","0.007973142593427728","2.0983704688195925","38","28","3","20208","HNRNPA1,HNRNPA2B1,HNRNPD"
"GO:MF","regulatory RNA binding","GO:0061980","false","0.020617959063828205","1.6857543269858615","52","28","3","20208","HNRNPA1,HNRNPA2B1,HNRNPU"
"GO:MF","G-rich strand telomeric DNA binding","GO:0098505","false","0.03391082477954769","1.4696616471770811","10","28","2","20208","HNRNPA1,HNRNPA2B1"
"GO:MF","single-stranded telomeric DNA binding","GO:0043047","false","0.04965063396856973","1.304075201805181","12","28","2","20208","HNRNPA1,HNRNPA2B1"
"GO:MF","N6-methyladenosine-containing RNA reader activity","GO:1990247","false","0.04965063396856973","1.304075201805181","12","28","2","20208","HNRNPA2B1,HNRNPC"
"GO:BP","regulation of RNA splicing","GO:0043484","true","1.4500760887683916e-32","31.8386092087545","186","28","20","20972","U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","RNA splicing","GO:0008380","false","9.695208831036555e-25","24.01344283194989","1839","28","27","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","regulation of mRNA splicing, via spliceosome","GO:0048024","false","1.480218001402502e-24","23.829674318501006","111","28","15","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","regulation of mRNA processing","GO:0050684","false","2.609737004622043e-23","22.583403256338475","133","28","15","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","mRNA metabolic process","GO:0016071","true","5.803342640729723e-23","22.236321787080623","2139","28","27","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","mRNA processing","GO:0006397","false","2.822168490314138e-22","21.54941706137214","1890","28","26","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","regulation of mRNA metabolic process","GO:1903311","false","1.0219395016829374e-21","20.990574813460558","304","28","17","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","GO:0000377","false","1.6206910916477115e-21","20.790299755032652","1693","28","25","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","mRNA splicing, via spliceosome","GO:0000398","false","1.6206910916477115e-21","20.790299755032652","1693","28","25","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","RNA splicing, via transesterification reactions","GO:0000375","false","1.7188836509605626e-21","20.76475351915699","1697","28","25","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","RNA processing","GO:0006396","false","5.424249111845382e-20","19.265660373452295","3319","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","alternative mRNA splicing, via spliceosome","GO:0000380","false","1.107528590323572e-19","18.955645053854784","77","28","12","20972","RBMX,SRSF1,SRSF2,SRSF6,SRSF8,SRSF9,SRSF12,HNRNPA1,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","negative regulation of mRNA splicing, via spliceosome","GO:0048025","false","1.4549342770143411e-18","17.83715662439263","21","28","9","20972","U2AF2,RBMX,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPK"
"GO:BP","negative regulation of mRNA processing","GO:0050686","false","2.4601871521336456e-18","17.609031853853004","22","28","9","20972","U2AF2,RBMX,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPK"
"GO:BP","negative regulation of mRNA metabolic process","GO:1903312","false","4.000199521574085e-18","17.397918346432633","102","28","12","20972","U2AF2,RBMX,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPC,HNRNPD,HNRNPK,HNRNPU"
"GO:BP","negative regulation of RNA splicing","GO:0033119","false","1.5403308913920708e-17","16.812385974702877","26","28","9","20972","U2AF2,RBMX,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPK"
"GO:BP","regulation of alternative mRNA splicing, via spliceosome","GO:0000381","false","9.625797594989643e-12","11.016563274624511","58","28","8","20972","RBMX,SRSF2,SRSF6,SRSF8,SRSF12,HNRNPA1,HNRNPL,HNRNPU"
"GO:BP","RNA biosynthetic process","GO:0032774","false","1.4716494226512955e-11","10.832195635611011","6627","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","nucleic acid biosynthetic process","GO:0141187","false","2.3162227127314192e-11","10.63521968403785","6735","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","RNA metabolic process","GO:0016070","false","3.488035185438785e-11","10.45741914278625","6834","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","nucleobase-containing compound biosynthetic process","GO:0034654","false","7.866192538764228e-11","10.104235427682248","7035","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","nucleic acid metabolic process","GO:0090304","false","3.2633073091201155e-10","9.48634202631303","7401","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","nucleobase-containing compound metabolic process","GO:0006139","false","2.5513703930258138e-9","8.59322648848141","7964","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","gene expression","GO:0010467","false","1.6077481788808808e-7","6.793781973676423","9232","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","negative regulation of nucleobase-containing compound metabolic process","GO:0045934","false","1.6177401912922154e-7","6.791091224718909","1510","28","15","20972","U2AF2,RBMX,SRSF2,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","regulation of primary metabolic process","GO:0080090","false","4.801855634573905e-7","6.318590900932553","5215","28","23","20972","U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","macromolecule biosynthetic process","GO:0009059","false","4.881507640979717e-7","6.311446026555223","9605","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","negative regulation of RNA metabolic process","GO:0051253","false","7.617655346732817e-7","6.118178680454036","1389","28","14","20972","U2AF2,RBMX,SRSF2,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","regulation of gene expression","GO:0010468","false","0.0000018152911050242552","5.741053720397459","5549","28","23","20972","U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","regulation of macromolecule biosynthetic process","GO:0010556","false","0.0000026371533780310565","5.5788646107088695","5647","28","23","20972","U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","regulation of biosynthetic process","GO:0009889","false","0.000005029617726821851","5.298465021989954","5821","28","23","20972","U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","negative regulation of macromolecule biosynthetic process","GO:0010558","false","0.000006909541676023286","5.160550759308215","2733","28","17","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","biosynthetic process","GO:0009058","false","0.00000858053600194943","5.0664855821491805","10639","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","negative regulation of gene expression","GO:0010629","false","0.000008962852905316436","5.047553730982254","1678","28","14","20972","U2AF2,RBMX,SRSF3,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPK,HNRNPU"
"GO:BP","negative regulation of biosynthetic process","GO:0009890","false","0.000010167053167744387","4.99280490533077","2802","28","17","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","regulation of telomere maintenance via telomere lengthening","GO:1904356","false","0.000013741598843993805","4.861962733890208","54","28","5","20972","HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","regulation of macromolecule metabolic process","GO:0060255","false","0.000036276029196460465","4.440380257236114","6392","28","23","20972","U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","negative regulation of macromolecule metabolic process","GO:0010605","false","0.000043545822783235394","4.3610534991913426","3080","28","17","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","telomere maintenance via telomere lengthening","GO:0010833","false","0.0000598019972680694","4.223284311195259","72","28","5","20972","HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","negative regulation of metabolic process","GO:0009892","false","0.00011134575163680969","3.953326348687318","3276","28","17","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","regulation of metabolic process","GO:0019222","false","0.00017893184038781303","3.747312371146876","6900","28","23","20972","U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","macromolecule metabolic process","GO:0043170","false","0.00021884468477506667","3.6598639969187716","11942","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","regulation of nucleobase-containing compound metabolic process","GO:0019219","false","0.0002551487229081336","3.5932066010936095","3954","28","18","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","spliceosomal complex assembly","GO:0000245","false","0.0003251825966323227","3.4878727053559446","332","28","7","20972","U2AF2,SRSF1,SRSF5,SRSF6,SRSF9,SRSF10,SRSF12"
"GO:BP","RNA localization","GO:0006403","true","0.0003551635819114026","3.4495715726957403","201","28","6","20972","SRSF1,SRSF3,SRSF7,HNRNPA1,HNRNPA2B1,HNRNPU"
"GO:BP","primary metabolic process","GO:0044238","false","0.00037185382520186485","3.4296277466344307","12170","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","mRNA splice site recognition","GO:0006376","false","0.0004345052498012795","3.362004971928886","208","28","6","20972","SRSF1,SRSF5,SRSF6,SRSF9,SRSF10,SRSF12"
"GO:BP","regulation of telomere maintenance","GO:0032204","false","0.0005285779477019098","3.2768909596136","111","28","5","20972","HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","regulation of telomere maintenance via telomerase","GO:0032210","false","0.0005697431677239825","3.244320874111719","45","28","4","20972","HNRNPA1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","regulation of RNA metabolic process","GO:0051252","false","0.0005742176295062378","3.24092347801899","3654","28","17","20972","U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF12,HNRNPA1,HNRNPC,HNRNPD,HNRNPK,HNRNPL,HNRNPU"
"GO:BP","mRNA transport","GO:0051028","false","0.0012050929310519548","2.918979461066825","131","28","5","20972","SRSF1,SRSF3,SRSF7,HNRNPA1,HNRNPA2B1"
"GO:BP","telomere maintenance via telomerase","GO:0007004","false","0.0017181803165183154","2.7649312605515965","59","28","4","20972","HNRNPA1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","RNA-templated DNA biosynthetic process","GO:0006278","false","0.002240513873266661","2.649652362590258","63","28","4","20972","HNRNPA1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","nucleic acid transport","GO:0050657","false","0.0032348905801723904","2.4901404047112066","160","28","5","20972","SRSF1,SRSF3,SRSF7,HNRNPA1,HNRNPA2B1"
"GO:BP","RNA transport","GO:0050658","false","0.0032348905801723904","2.4901404047112066","160","28","5","20972","SRSF1,SRSF3,SRSF7,HNRNPA1,HNRNPA2B1"
"GO:BP","establishment of RNA localization","GO:0051236","false","0.0035441537991648875","2.450487440092171","163","28","5","20972","SRSF1,SRSF3,SRSF7,HNRNPA1,HNRNPA2B1"
"GO:BP","telomere maintenance","GO:0000723","false","0.00365225597807498","2.4374387913870423","164","28","5","20972","HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","negative regulation of telomere maintenance via telomerase","GO:0032211","false","0.005041946352712562","2.2974017796125388","22","28","3","20972","HNRNPA1,HNRNPC,HNRNPU"
"GO:BP","regulation of DNA biosynthetic process","GO:2000278","false","0.007463987795730302","2.127029079370254","85","28","4","20972","HNRNPA1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","telomere organization","GO:0032200","false","0.007701353429469533","2.113432945567954","191","28","5","20972","HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","positive regulation of telomere maintenance via telomere lengthening","GO:1904358","false","0.008481985001508971","2.071502499828166","26","28","3","20972","HNRNPA1,HNRNPA2B1,HNRNPD"
"GO:BP","negative regulation of telomere maintenance via telomere lengthening","GO:1904357","false","0.01319766119245045","1.8795030249463074","30","28","3","20972","HNRNPA1,HNRNPC,HNRNPU"
"GO:BP","negative regulation of DNA biosynthetic process","GO:2000279","false","0.01319766119245045","1.8795030249463074","30","28","3","20972","HNRNPA1,HNRNPC,HNRNPU"
"GO:BP","metabolic process","GO:0008152","false","0.020229201164918373","1.6940212668346228","14035","28","28","20972","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:BP","nucleobase-containing compound transport","GO:0015931","false","0.02194294972916774","1.6587049918482382","237","28","5","20972","SRSF1,SRSF3,SRSF7,HNRNPA1,HNRNPA2B1"
"GO:BP","regulation of chromosome organization","GO:0033044","false","0.02378770862173864","1.6236473898610937","241","28","5","20972","HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPU"
"GO:BP","negative regulation of telomere maintenance","GO:0032205","false","0.029469678425411018","1.5306246031670918","39","28","3","20972","HNRNPA1,HNRNPC,HNRNPU"
"GO:BP","positive regulation of RNA splicing","GO:0033120","false","0.04864422028711672","1.3129687534742764","46","28","3","20972","U2AF2,RBMX,SRSF1"
"GO:CC","ribonucleoprotein granule","GO:0035770","true","1.7752375695004056e-19","18.750743519668532","773","28","19","22155","U2AF1,U2AF2,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA2B1,HNRNPK,HNRNPL,HNRNPM,HNRNPU"
"GO:CC","nuclear ribonucleoprotein granule","GO:0140168","false","7.525064568601546e-19","18.123489769266737","530","28","17","22155","U2AF1,U2AF2,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA2B1,HNRNPM,HNRNPU"
"GO:CC","nucleoplasm","GO:0005654","false","2.8164809905827226e-18","17.5502931756244","4334","28","28","22155","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"GO:CC","catalytic step 2 spliceosome","GO:0071013","true","8.633573780518787e-18","17.063809395260222","88","28","11","22155","U2AF1,RBMX,SRSF1,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPF,HNRNPK,HNRNPM,HNRNPU"
"GO:CC","spliceosomal complex","GO:0005681","false","1.720898103785333e-17","16.764244843951268","205","28","13","22155","U2AF1,U2AF2,RBMX,SRSF1,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH3,HNRNPF,HNRNPK,HNRNPM,HNRNPU"
"GO:CC","nuclear speck","GO:0016607","false","1.0561938555954797e-16","15.976256363346993","431","28","15","22155","U2AF1,U2AF2,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPU"
"GO:CC","nuclear lumen","GO:0031981","false","4.1924846179858486e-15","14.377528522123455","5622","28","28","22155","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF10,SRSF11,SRSF12,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPH3,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
